Excerpt_ID,Source,Similarity_to_query,Content
11,HERS-2.pdf,0.8932172427821178,"Arteriosclerosis. 1990;
10:1051-1057.
34. Williams JK, Honore´ EK, Washburn SA, Clark-
son TB. Effects of hormone replacement therapy on
reactivity of atherosclerotic coronary arteries in cy-
nomolgus monkeys. J Am Coll Cardiol. 1994;24:
1757-1761.
35. McCrohon JA, Adams MR, McCredie RJ, et al.
Hormone replacement therapy is associated with
improved arterial physiology in healthy post-meno-
pausal women. Clin Endocrinol. 1996;45:435-441.
36. Lipid Research Clinics Program. The Lipid Re-
search Clinics Coronary Primary Prevention Trial
results, II: the relationship of reduction in incidence
of coronary heart disease to cholesterol lowering.
JAMA. 1984;251:365-374.
37. ShepherdJ,CobbeSM,FordI,etal.Prevention
of coronary heart disease with pravastatin in men
withhypercholesterolemia.NEnglJMed.1995;333:
1301-1307.
38. Sacks FM, Pfeffer MA, Moye LA, et al. The ef-
fect of pravastatin on coronary events after myo-
cardial infarction in patients with average choles-
terol levels. N Engl J Med. 1996;335:1001-1009.
39. Downs JR, Clearfield M, Weis S, et al. Primary
prevention of acute coronary events with lovastatin
in men and women with average cholesterol levels:
results of AFCAPS/TexCAPS. JAMA. 1998;279:
1615-1622.
40. Frick MH, Elo O, Haapa K, et al. Helsinki Heart
Study: primary-prevention trial with gemfibrozil in
middle-aged men with dyslipidemia. N Engl J Med.
1987;317:1237-1245.
41. Buchwald H, Varco RL, Matts JP, et al. Effect
ofpartialilealbypasssurgeryonmortalityandmor-
bidity from coronary heart disease in patients with
hypercholesterolemia. N Engl J Med."
12,SPRIT (2002).pdf,0.8928670380288004,"30 Daly E, Roach M, Barlow D, et al. HRT: an analysis of benefits,
risks and costs. Br Med Bull 1992; 48: 368–400.
31 Mosca L, Collins P, Herrington DM, et al. Hormone replacement
therapy and cardiovascular disease: a statement for healthcare
professionals from the American Heart Association. Circulation 2001;
104: 499–503.
ARTICLES
2008
THE LANCET • Vol 360 • December 21/28, 2002 • www.thelancet.com"
13,HERS-1.pdf,0.8927275926157157,"The HERS is a secondary prevention trial in postmenopausal women with
documented CHD. A secondary prevention trial is more feasible and cost-
effective than a primary prevention trial in healthy women because women
with CHD have a much higher incidence of CHD events than healthy women,
allowing a much smaller sample size. Also, hormone therapy may be more
effective in women with CHD than in healthy women [5]. The results of the
HERS will provide important information on the effectiveness of hormone
HERS: Design, Methods, and Baseline Characteristics
329
Table 6
Characteristics of 2763 Participants in the Heart and Estrogen/
progestin Replacement Studya
Characteristic
Number
Percent
Age (years)
,50
18
1
50–59
421
15
60–69
1305
47
70–79
1019
37
Ethnicity
White
2451
89
African-American
218
8
Hispanic
54
2
Asian
21
,1
Other
19
,1
Marital status
Married
1588
57
Divorced/separated
381
14
Widowed
714
26
Never married
80
3
Education (years)
0–11
565
21
12
1091
39
13–15
668
24
16
213
8
.16
224
8
Number of pregnancies
0
198
7
1–2
682
25
3–4
1022
37
>5
861
31
Age at menopause (years)
<45
659
24
45–49
629
23
50–54
1175
43
>55
299
11
General health
Excellent
113
4
Very good
674
24
Good
1307
47
Fair
605
22
Poor
60
2
a Data based on HERS database as of November 12, 1996. Final edited data may differ slightly.
Percentages may not add up to 100 because of rounding.
therapy in preventing recurrent events in women with CHD. The ﬁndings from
HERS may not be fully generalizable to women without heart disease, but we
believe they will contribute to more general inferences about the coronary
efﬁcacy of hormone replacement therapy."
14,SPRIT (2002).pdf,0.8924301020069293,"For personal use. Only reproduce with permission from The Lancet Publishing Group.
ARTICLES
Summary
Background Results of observational studies suggest that
hormone replacement therapy (HRT) could reduce the risk
of coronary heart disease (CHD), but those of randomised
trials do not indicate a lower risk in women who use
oestrogen plus progestagen. The aim of this study was to
ascertain whether or not unopposed oestrogen reduces the
risk of further cardiac events in postmenopausal women
who survive a first myocardial infarction.
Methods The study was a randomised, blinded, placebo
controlled, secondary prevention trial of postmenopausal
women, age 50–69 years (n=1017) who had survived a first
myocardial infarction. Individuals were recruited from 35
hospitals in England and Wales. Women received either one
tablet of oestradiol valerate (2 mg; n=513) or placebo
(n=504), daily for 2 years. Primary outcomes were
reinfarction or cardiac death, and all-cause mortality.
Analyses were by intention-to-treat. Secondary outcomes
were uterine bleeding, endometrial cancer, stroke or other
embolic events, and fractures.
Findings Frequency of reinfarction or cardiac death did not
differ between treatment groups at 24 months (rate ratio
0·99, 95% CI 0·70–1·41, p=0·97). Similarly, the reduction
in all-cause mortality between those who took oestrogen
and those on placebo was not significant (0·79, 0·50–1·27,
p=0·34). The relative risk of any death (0·56, 0·23–1·33)
and cardiac death (0·33, 0·11–1·01) was lowest at 
3 months post-recruitment. 
Interpretation Oestradiol valerate does not reduce the
overall risk of further cardiac events in postmenopausal
women who have survived a myocardial infarction. 
Lancet 2002; 360: 2001–08."
15,HALL.pdf,0.8920724800857089,"The other
ﬁndings could as well be due to the good care
taking in all groups of the patients as to the
hormone treatment.
In order to evaluate the true cardiovascular and
quality of life the effects of estrogen replacement
therapy in older postmenopausal women with car-
diovascular disease prospective longitudinal stud-
ies involving large numbers of women are needed.
In conclusion, it seems that hormonal replace-
ment therapy does not have negative effects on
symptoms of angina pectoris and seems to in-
crease quality of life in older women with coro-
nary heart disease. It also seems safe from the
cardiovascular point of view.
Table 7
Effects of treatment in 46 patients who completed (A) the study and in 14 patients who discontinued (B) before one year; n
Treatment groups
Placebo
Tablets
Patch
A (n=14)
A (n=18)
B (n=6)
B (n=2)
A (n=14)
B(n=6)
0
8
Increased well-being
6
2
1
2
Mucous membrane changes
1
1
1
2
0
6
1
Release of climacteric symptoms
4
1
1
0
4
7
1
1
1
0
4
Breast tenderness
Negative mood changes
7
2
2
0
0
2
0
3
0
3
Headache
0
0
0
Bleeding irregularities
7
2
0
0
3
—
Allergic patch reaction
1
1
5
1
—
G. Hall et al. / Maturitas 28 (1998) 235–242
242
Acknowledgements
This study was performed with grants from the
Swedish
Heart
and
Lung
Foundation,
the
Swedish Medical Research Council (grant No.
11654) and Ciba Geigy, Switzerland. Thanks are
due to Ulrika Rosenberg.
References
[1] Williams KJ, Adams MR, Klopfenstein HS. Estrogen
modulates response of atherosclerotic coronary arteries.
Circulation 1990;81:1683–7.
[2] Barret-Connor E, Bush TL. Estrogen and coronary heart
disease in women."
16,HERS II-1.pdf,0.8915250788291622,"©2002 American Medical Association. All rights reserved.
(Reprinted) JAMA, July 3, 2002—Vol 288, No. 1
49
Downloaded From: http://jama.jamanetwork.com/ on 05/28/2015
tors speculated that early increased risk
might be due to a prothrombotic, pro-
arrhythmic,orproischemiceffectoftreat-
ment that is gradually outweighed by a
beneficialeffectontheprogressionofun-
derlying atherosclerosis mediated by the
observed favorable changes in low- and
high-density lipoprotein cholesterol.2
The apparent pattern of early in-
crease and later decrease in CHD events
led to the recommendation that women
with CHD should not start treatment
with hormones for the purpose of pre-
venting CHD events, but that those who
were already taking hormones could
continue. Women enrolled in HERS
tended to follow this advice. Many of
those randomized to hormones during
thetrialcontinuedwithopen-labeltreat-
ment prescribed by their personal phy-
sicians and most randomized to pla-
cebo elected not to start hormones. This
provided an opportunity to continue
outcome surveillance for several years
(designated as HERS II) while many
women remained on the regimen to
which they had been randomized.
This article presents cardiovascular
outcomes during a total of 6.8 years of
observation to examine whether longer-
duration postmenopausal hormone
therapy resulted in a reduced risk of
CHD events among women with docu-
mented CHD. A companion article6 ex-
amines the effects of treatment on non-
cardiovascular outcomes.
METHODS
Study Participants
The design, methods, baseline find-
ings,1 and main outcomes2 of HERS
have been published. Participants were
postmenopausal women younger than
80 years with no prior hysterectomy
and a history of at least one of the fol-
lowing: MI, coronary artery bypass graft
surgery, percutaneous angioplasty, or
more than 50% angiographic narrow-
ing of a coronary artery. Women were
randomly assigned to 0.625 mg/d of
conjugated estrogens plus 2.5 mg of me-
droxyprogesterone acetate or to iden-
tical placebo."
17,WAWE.pdf,0.8914867556361206,"HRT indicates hormone replacement therapy; MI, myocardial infarc-
tion; PCI, percutaneous coronary intervention; and CABG, coronary artery bypass graft.
VITAMINS, HRT, AND CORONARY ATHEROSCLEROSIS
2438
JAMA, November 20, 2002—Vol 288, No. 19 (Reprinted)
©2002 American Medical Association. All rights reserved.
Downloaded From: http://jama.jamanetwork.com/ by a WEIZMANN INSTITUTE OF SCIENCE User  on 06/08/2016
healthy women participating in the
Women’s Health Initiative, an in-
creased risk of cardiovascular events
was recently reported after 5.2 years of
combined HRT, with a relative risk of
1.29 (95% CI, 1.02-1.63).10
In the only previous coronary angio-
graphic trial of HRT, the Estrogen Re-
placementandAtherosclerosisTrial,309
women with coronary disease were ran-
domized to estrogen alone, to estrogen
plus continuous medroxyprogester-
one, or to placebo.9 Among the 248
women who underwent follow-up an-
giography,MLDoverthe3.2yearsoffol-
low-up worsened by 0.09 (0.02) mm in
both the placebo and unopposed estro-
gen groups, and by 0.12 (0.02) mm in
thecombinedHRTgroup.Theseratesof
progression were not reported as an-
nual changes in MLD and are similar to
the progression rates in WAVE.
No benefit in clinical end points, or
a trend toward harm, has also been seen
in several smaller trials.29 Taken to-
gether, the evidence clearly indicates
that HRT does not reduce coronary
events in women with established coro-
nary disease, and that it probably is
harmful over the short term."
18,EPAT.pdf,0.890825834854595,"Most of these studies were conducted in
healthy postmenopausal women who used unopposed
estrogen replacement therapy (ERT). Although observa-
tional studies are important, selection bias is a potential
problem, especially when studying HRT, since healthier
women tend to use hormones (7). Only randomized,
controlled trials can ensure that patients are assigned to
treatment in an unbiased manner and can establish the
efﬁcacy of HRT for reducing the progression of athero-
sclerosis and its clinical sequelae.
The effect of unopposed ERT on progression of
atherosclerosis in healthy postmenopausal women with-
out preexisting cardiovascular disease remains untested
in randomized, controlled trials. We report the results
of the Estrogen in the Prevention of Atherosclerosis
Trial (EPAT), a randomized, double-blind, placebo-
controlled trial designed to test whether unopposed mi-
cronized 17b-estradiol reduces progression of subclinical
atherosclerosis in healthy postmenopausal women with-
Annals of Internal Medicine
Article
© 2001 American College of Physicians–American Society of Internal Medicine 939
Downloaded From: http://annals.org/ by a Western Michigan University User  on 05/06/2015
out preexisting cardiovascular disease. Our primary hy-
pothesis was that unopposed ERT signiﬁcantly reduces
the progression of subclinical atherosclerosis.
METHODS
Study Design
Potential participants were prescreened by tele-
phone and seen at three screening visits 2 to 4 weeks
apart to collect baseline data and to determine ﬁnal
study eligibility. Women were eligible if they were post-
menopausal (serum estradiol level , 73.4 pmol/L [,20
pg/mL]), 45 years of age or older, and had a low-density
lipoprotein (LDL) cholesterol level of 3.37 mmol/L or
greater ($130 mg/dL)."
19,HERS II-2.pdf,0.8899133834913877,"ORIGINAL CONTRIBUTION
JAMA-EXPRESS
Noncardiovascular Disease Outcomes
During 6.8 Years of Hormone Therapy
Heart and Estrogen/Progestin Replacement Study
Follow-up (HERS II)
Stephen Hulley, MD, MPH
Curt Furberg, MD, PhD
Elizabeth Barrett-Connor, MD
Jane Cauley, PhD
Deborah Grady, MD, MPH
William Haskell, PhD
Robert Knopp, MD
Maureen Lowery, MD
Suzanne Satterfield, MD
Helmut Schrott, MD
Eric Vittinghoff, PhD
Donald Hunninghake, MD
for the HERS Research Group
T
HE HEART AND ESTROGEN/
progestin Replacement Study
(HERS) was a randomized,
blinded trial to determine the
effects of estrogen plus progestin
compared with placebo in older post-
menopausal women with coronary
disease. Disease surveillance contin-
ued in HERS II for an additional 2.7
years, during which many of the
women randomized to hormones
took open-label estrogen prescribed
by their personal physicians but only
a few of those assigned to placebo
did.1 During the 6.8 years of observa-
tion in HERS and HERS II combined,
we detected no overall effect of hor-
mone therapy on cardiovascular dis-
ease (CVD) event rates.1
Author Affiliations and Financial Disclosures are listed
at the end of this article.
A list of the HERS Research Group appears at the end
of this article.
Corresponding Author and Reprints: Stephen Hul-
ley, MD, MPH, University of California, San Fran-
cisco, San Francisco, CA 94143-0560 (e-mail: shulley
@epi.ucsf.edu).
Context The Heart and Estrogen/progestin Replacement Study (HERS) was a ran-
domized trial of estrogen plus progestin therapy after menopause.
Objective To examine the effect of long-term postmenopausal hormone therapy
on common noncardiovascular disease outcomes."
20,HERS II-1.pdf,0.8896385519110868,"Bethesda, Md: National Heart,
Lung, and Blood Institute; March 24, 2000.
13. WHI [Women’s Health Initiative] HRT Update.
Available at: http://www.nhlbi.nih.gov/whi
/HRTUpdate2001.pdf.AccessibilityverifiedJune4,2002.
14. Wenger NK, Knatterud GL, Canner PL. Early risks
of hormone therapy in patients with coronary heart
disease. JAMA. 2000;284:41-43.
15. Alexander KP, Newby LK, Hellkamp AS, et al. Ini-
tiationofhormonereplacementtherapyafteracutemyo-
cardial infarction is associated with more cardiac events
during follow-up. J Am Coll Cardiol. 2001;38:1-7.
16. Heckbert SR, Kaplan RC, Weiss NS, et al. Risk of
recurrent coronary events in relation to use and re-
cent initiation of postmenopausal hormone therapy.
Arch Intern Med. 2001;161:1709-1713.
17. Grady D, Wenger NK, Herrington D, et al. Post-
menopausal hormone therapy increases risk for ve-
nous thromboembolic disease: the Heart and Estrogen/
progestin Replacement Study. Ann Intern Med. 2000;
132:689-696.
18. Ridker P. Intrinsic fibrinolytic capacity and sys-
temic inflammation: novel risk factors for arterial
thrombotic disease. Haemostasis. 1997;27(suppl
1):2-11.
19. Furberg C, Vittinghoff E, Davidson M, et al. Sub-
group interactions in the Heart and Estrogen/
progestin Replacement Study: lessons learned. Cir-
culation. 2002;105:917-922.
20. Psaty BM, Smith NL, Lemaitre RN, et al. Hormone
replacement therapy, prothrombotic mutations, and the
risk of incident nonfatal MI in postmenopausal women.
JAMA. 2001;285:906-913.
21. Herrington DM, Reboussin DM, Brosnihan KB, et
al."
21,WAWE.pdf,0.8893122738626826,"Randomized trial
of estrogen plus progestin for secondary prevention
of coronary heart disease in postmenopausal women.
JAMA. 1998;280:605-613.
8. Grady D, Herrington D, Bittner V, et al. Cardio-
vascular disease outcomes during 6.8 years of hor-
mone therapy: Heart and Estrogen/Progestin Replace-
ment Study Follow-up (HERS II). JAMA. 2002;288:
49-57.
9. Herrington DM, Reboussin DM, Brosnihan B, et al.
Effects of estrogen replacement on the progression of
coronary-artery atherosclerosis. N Engl J Med. 2000;
343:522-529.
10. Writing Group for the Women’s Health Initia-
tive Investigators. Risks and benefits of estrogen plus
progestin in healthy postmenopausal women: princi-
pal results from the Women’s Health Initiative ran-
domized controlled trial. JAMA. 2002;288:321-333.
11. Manson JE, Martin KA. Postmenopausal hor-
mone replacement therapy. N Engl J Med. 2001;345:
34-40.
12. Gaziano JM, Manson JE, Buring JE, Hennekens
CH. Dietary antioxidants and cardiovascular disease.
Ann N Y Acad Sci. 1992;669:249-258.
13. Stampfer MJ, Hennekens CH, Manson JE, Cold-
itz GA, Rosner B, Willett WC. Vitamin E consumption
and the risk of coronary heart disease in women.
N Engl J Med. 1993;328:1444-1449.
14. Rimm EB, Stampfer MJ, Ascherio A, Giovan-
nucci E, Colditz GA, Willett WC. Vitamin E consump-
tion and the risk of coronary heart disease in men.
N Engl J Med. 1993;328:1450-1456.
15. Enstrom JE, Kanim LE, Klein MA. Vitamin C in-
take and mortality among a sample of the United States
population. Epidemiology. 1992;3:194-202.
16."
22,ERA-2.pdf,0.8891911995661611,"The ERA trial is the ﬁrst angiographic endpoint clinical trial to examine the effects
of postmenopausal hormone replacement on coronary atherosclerosis in women. It will
Address reprint requests to: David M. Herrington, MD, MHS, Department of Internal Medicine/
Cardiology, Wake Forest University School of Medicine, Medical Center Boulevard, Winston-Salem, NC
27157-1040; e-mail: dherring@wfubmc.edu
Received August 17, 1999; accepted February 18, 2000.
Controlled Clinical Trials 21:257–285 (2000)
Elsevier Science Inc. 2000
0197-2456/00/$–see front matter
655 Avenue of the Americas, New York, NY 10010
PII S0197-2456(00)00054-4
i
An update to this article is included at the end
258
D.M. Herrington et al.
provide an unparalleled opportunity to determine if either regimen of hormone therapy
is effective in slowing the progress of angiographically deﬁned coronary atherosclerosis.
This study will complement other estrogen replacement trials, such as the PEPI, HERS,
and Women’s Health Initiative studies, to provide a more comprehensive examination
of the effects of estrogen replacement on cardiovascular risk factors, anatomic and
functional manifestations of atherosclerosis, and risk for coronary heart disease in post-
menopausal women.
Control Clin Trials 2000;21:257–285
Elsevier Science Inc. 2000
KEY WORDS: Atherosclerosis, coronary angiography, estrogen replacement therapy, postmenopause,
randomized controlled trials, women’s health
INTRODUCTION
Cardiovascular disease (CVD) is the most common cause of death and dis-
ability in women, accounting for 57% of all deaths, far more than breast or
other cancers [1]. Because of the increased risk of coronary heart disease (CHD)
in women around menopause, it has been speculated that endogenous estrogen
has an important cardioprotective effect. This speculation has been supported
by observational and case-control studies demonstrating that estrogen replace-
ment therapy in postmenopausal women is associated with lower risk for CHD
[2–7]."
23,WHI-2002-3.pdf,0.8889596820795651,"Effects of estro-
gen or estrogen/progestin regimens on heart disease
risk factors in postmenopausal women. JAMA. 1995;
273:199-208.
23. Herrington DM, Reboussin DM, Brosnihan KB, et
al. Effects of estrogen replacement on the progres-
sion of coronary artery atherosclerosis. N Engl J Med.
2000;343:522-529.
24. Schulman SP, Thiemann DR, Ouyang P, et al. Ef-
fects of acute hormone therapy on recurrent ische-
mia in postmenopausal women with unstable an-
gina. J Am Coll Cardiol. 2002;39:231-237.
25. Grady D, Herrington D, Bittner V, et al, for the
HERS Research Group. Cardiovascular disease out-
comes during 6.8 years of hormone therapy: Heart and
Estrogen/progestin Replacement Study Follow-up
(HERS II). JAMA. 2002;288:49-57.
26. Simon JA, Hsia J, Cauley JA, et al. Postmeno-
pausal hormone therapy and risk of stroke: the Heart
and Estrogen-progestin Replacement Study (HERS).
Circulation. 2001;103:638-642.
27. Viscoli CM, Brass LM, Kernan WN, Sarrel PM, Su-
issa S, Horwitz RI. A clinical trial of estrogen-
replacement therapy after ischemic stroke. N Engl J
Med. 2001;345:1243-1249.
28. Hodis HN, Mack WJ, Lobo RA, et al. Estrogen in
the prevention of atherosclerosis: a randomized,
double-blind controlled trial. Ann Intern Med. 2001;
135:939-953.
29. Angerer P, Stork S, Kothny W, Schmitt P, von
Schacky C. Effect of oral postmenopausal hormone
replacement on progression of atherosclerosis: a ran-
domized, controlled trial. Arterioscler Thromb Vasc Biol.
2001;21:262-268.
30."
24,EPAT.pdf,0.8884808256749589,"It is unclear whether sequential therapy with
medroxyprogesterone acetate or other progestational
agents would result in a different clinical outcome than
that seen with continuous combined therapy in HERS
and ERA. These and other questions concerning the role
of HRT in the prevention and treatment of atheroscle-
rotic disease in postmenopausal women need further
study. As the initial randomized, controlled trials of ath-
erosclerosis end points in this important area of wom-
en’s health, EPAT, HERS, and ERA indicate new direc-
tions for further investigation.
Conclusions
Overall, we found that healthy postmenopausal
women without preexisting cardiovascular disease who
randomly received unopposed ERT with 17b-estradiol
had less progression of subclinical atherosclerosis than
did those who received placebo. In subgroup analyses,
this result was seen only in women not receiving lipid-
lowering medication. The reduction of the progression
of subclinical atherosclerosis associated with ERT was of
the same magnitude as that in women who received
lipid-lowering medication. Furthermore, lipid-lowering
medication appeared not to add beneﬁt to unopposed
ERT in reducing the progression of subclinical athero-
sclerosis. Although the use of lipid-lowering medication
was not randomized in EPAT, these results are impor-
tant because they suggest that unopposed ERT can serve
as an alternative to lipid-lowering medication as preven-
tive therapy to slow the progression of subclinical ath-
erosclerosis in postmenopausal women who cannot or
do not wish to use lipid-lowering medication.
Since most women who enter menopause are
asymptomatic for cardiovascular disease and 95% of
women who develop cardiovascular disease do so after
menopause, our results suggest that administration of
unopposed 17b-estradiol to women entering menopause
may slow the progression of atherosclerosis and its clin-
ical sequelae (11, 12, 22–25). Two ongoing large clini-
cal trials in predominantly healthy women, the Wom-
en’s Health Initiative (27 000 participants) and the
Women’s International Study of Long Duration Oestro-
gen for Menopause (36 000 participants), will provide
important information on conjugated equine estrogen
for primary prevention of coronary heart disease."
25,HERS-2.pdf,0.8882633419929338,"Original Contributions
Randomized Trial of Estrogen Plus
Progestin for Secondary Prevention
of Coronary Heart Disease in
Postmenopausal Women
Stephen Hulley, MD; Deborah Grady, MD; Trudy Bush, PhD; Curt Furberg, MD, PhD;
David Herrington, MD; Betty Riggs, MD; Eric Vittinghoff, PhD;
for the Heart and Estrogen/progestin Replacement Study (HERS) Research Group
Context.—Observational studies have found lower rates of coronary heart dis-
ease (CHD) in postmenopausal women who take estrogen than in women who do
not, but this potential beneﬁt has not been conﬁrmed in clinical trials.
Objective.—To determine if estrogen plus progestin therapy alters the risk for
CHD events in postmenopausal women with established coronary disease.
Design.—Randomized, blinded, placebo-controlled secondary prevention trial.
Setting.—Outpatient and community settings at 20 US clinical centers.
Participants.—A total of 2763 women with coronary disease, younger than 80
years, and postmenopausal with an intact uterus. Mean age was 66.7 years.
Intervention.—Either 0.625 mg of conjugated equine estrogens plus 2.5 mg of
medroxyprogesterone acetate in 1 tablet daily (n =1380) or a placebo of identical
appearance (n=1383). Follow-up averaged 4.1 years; 82% of those assigned to
hormonetreatment were taking it at the end of 1 year,and75%attheendof3years.
Main Outcome Measures.—The primary outcome was the occurrence of non-
fatal myocardial infarction (MI) or CHD death. Secondary cardiovascular outcomes
included coronary revascularization, unstable angina, congestive heart failure, re-
suscitated cardiac arrest, stroke or transient ischemic attack, and peripheral arte-
rial disease. All-cause mortality was also considered.
Results.—Overall, there were no signiﬁcant differences between groups in the
primary outcome or in any of the secondary cardiovascular outcomes: 172 women
in the hormone group and 176 women in the placebo group had MI or CHD death
(relative hazard [RH], 0.99; 95% conﬁdence interval [CI], 0.80-1.22)."
26,HERS II-1.pdf,0.8878552747872115,"Hulley SB, Bittner V, Furberg C, et al. Hormone
treatment: misconceptions and agreements. Eur
Heart J. 2001;23:89-90.
6. Hulley S, Furberg C, Barrett-Connor E, et al, for the
HERS Research Group. Noncardiovascular disease out-
comes during 6.8 years of hormone therapy: Heart and
Estrogen/progestin Replacement Study Follow-up
(HERS II). JAMA. 2002;288:58-66.
7. Shlipak MG, Elmouchi DA, Herrington DM, Lin F,
Grady D, Hlatky MA. The incidence of unrecognized
myocardial infarction in women with coronary heart
disease. Ann Intern Med. 2001;134:1043-1047.
8. Multiple Risk Factor Intervention Trial Research
Group. Mortality rates after 10.5 years for partici-
pants in the Multiple Risk Factor Intervention Trial: find-
ings related to a priori hypotheses of the trial. JAMA.
1990;263:1795-1801.
9. Canner PL, Berge KG, Wenger NK, et al. Fifteen-
year mortality in Coronary Drug Project patients: long-
term benefit with niacin. J Am Coll Cardiol. 1986;8:
1245-1255.
10. Pedersen TR, Wilhelmsen L, Faergeman O, et al.
Follow-up study of patients randomized in the Scan-
danavian Simvastatin Survival Study (4S) of choles-
terol lowering. Am J Cardiol. 2000;86:257-262.
11. Rossouw JE. Early risk of cardiovascular events af-
ter commencing hormone replacement therapy. Curr
Opin Lipidol. 2001;12:371-375.
12. LenfantC.PreliminarytrendsintheWomen’sHealth
Initiative [press release]. Bethesda, Md: National Heart,
Lung, and Blood Institute; March 24, 2000.
13. WHI [Women’s Health Initiative] HRT Update."
27,EPAT.pdf,0.887845199588297,"Postmenopausal estrogen use and coronary atherosclerosis. Ann Intern
Med. 1988;108:358-63. [PMID: 3341672]
29. Hong MK, Romm PA, Reagan K, Green CE, Rackley CE. Effects of
estrogen replacement therapy on serum lipid values and angiographically deﬁned
coronary artery disease in postmenopausal women. Am J Cardiol. 1992;69:176-8.
[PMID: 1731455]
30. Manolio TA, Furberg CD, Shemanski L, Psaty BM, O’Leary DH, Tracy
RP, et al. Associations of postmenopausal estrogen use with cardiovascular disease
and its risk factors in older women. The CHS Collaborative Research Group.
Circulation. 1993;88:2163-71. [PMID: 8222111]
31. McGrath BP, Liang YL, Teede H, Shiel LM, Cameron JD, Dart A. Age-
related deterioration in arterial structure and function in postmenopausal women:
impact of hormone replacement therapy. Arterioscler Thromb Vasc Biol. 1998;
18:1149-56. [PMID: 9672076]
32. Westendorp IC, in ’t Veld BA, Bots ML, Akkerhuis JM, Hofman A,
Grobbee DE, et al. Hormone replacement therapy and intima-media thickness
of the common carotid artery: the Rotterdam study. Stroke. 1999;30:2562-7.
[PMID: 10582978]
33. Nabulsi AA, Folsom AR, Szklo M, White A, Higgins M, Heiss G. No
association of menopause and hormone replacement therapy with carotid artery
intima-media thickness. Atherosclerosis Risk in Communities (ARIC) Study In-
vestigators. Circulation. 1996;94:1857-63. [PMID: 8873660]
34. Effects of estrogen or estrogen/progestin regimens on heart disease risk factors
in postmenopausal women."
28,WHI‐2002-2.pdf,0.8876677058641055,"The idea that postmenopausal estrogen replacement therapy may reduce
the risk of coronary heart disease has been evolving for some time. Prior
to 1980, some believed that exogenous estrogen would increase the risk of
cardiovascular events based, in part, on the adverse effects of estrogen therapy
in men with heart disease [49] and in those being treated for prostate cancer
[50] and on the emerging evidence that oral contraceptive pills were associated
with an increased risk of stroke, thromboembolic events, and coronary heart
disease among women over 35 [51]. However, the role of menopause as a risk
Design of the Women’s Health Initiative
69
factor for coronary heart disease was recognized during the 1980s [52–54].
Menopause has an adverse effect on the lipid proﬁle. Low-density lipoprotein
rises for approximately 10 to 15 years after menopause, and high-density lipo-
protein drops [55]. Weight gain and a change in body fat distribution, increases
in blood pressure, and a host of other metabolic factors are among the other
changes that may affect risk.
Epidemiologic evidence for a cardioprotective effect of postmenopausal es-
trogen therapy began to emerge in the late 1970s and early 1980s. A majority
of the more than 30 observational studies reported note a beneﬁt from estrogen
[56, 57]. Supporting this conclusion are studies showing that age-adjusted, all-
cause mortality is also lower among estrogen users [58, 59]. It is important to
note, however, that only one small prospective controlled trial with disease
endpoints has been conducted [60].
The mechanism for the hypothesized improvement in cardiovascular risk
with estrogen is not completely understood, but up to half of the effect may
be explained by the beneﬁcial lipid changes that occur with estrogen administra-
tion [59]. Exogenous estrogen increases HDL and lowers LDL [5, 61, 62]. Other
factors that may play a role are changes in coagulation factors, blood pressure,
insulin, body fat distribution, and direct effects on the arterial wall [5, 63].
Despite the apparent strength of the observational study reports, major
questions remain. First, observational studies are always subject to potential
bias."
29,SPRIT (2002).pdf,0.8874517812277198,"Acknowledgments
The project was done by the University of Manchester in collaboration
with the Royal College of General Practitioners, Manchester Research
Unit (now based at the University of Aberdeen). We thank the women
who took part in the trial, the hospital staff who helped to identify the
sample, the family doctors who managed patients, the members of the
cardiac end point and monitoring committees, and the dedicated team
of research nurses. We also thank Judith Hogg, recruitment coordinator;
Chris May and Priscilla Appelbe, follow-up coordinators; Elizabeth
Smallshaw, nurse coordinator; Susan Taylor, project assistant; and 
Susan Nickerson and Mahmoud El-Ghazawy for their help in managing
gynaecological issues. 
The work was funded by the UK National Health Service Research
and Development Programme on Cardiovascular Disease and Stroke,
which provided funding for recruitment and the initial phases of follow-
up. Follow-up was completed with funds from the University of
Manchester, with additional input from Schering Health Care Limited.
Schering AG also funded KG during the the final 3 years of the project.
References
1
Barratt-Connor E, Grady D. Hormone replacement therapy, heart
disease, and other considerations. Ann Rev Public Health 1998; 19:
55–72.
2
The Writing Group for the PEPI Trial. Effects of estrogen or
estrogen/progestin regimens on heart disease risk factors in
postmenopausal women. JAMA 1995; 273: 199–208.
3
Espeland MA, Marcovina SM, Miller V, et al, for the PEPI
Investigators. Effect of postmenopausal hormone therapy 
on lipoprotein(a) concentration. Circulation 1998; 97:
979–86.
4
Mendelsohn ME, Karas RH. Protective effects of estrogen on the
cardiovascular system. N Engl J Med 1999; 340: 1801–11.
5
Meilahn EN, Kuller LH, Matthews KA, Kiss JE. Hemostatic factors
according to menopausal status and use of hormone replacement
therapy. Ann Epidemiol 1992; 2: 445–55."
