Excerpt_ID,Source,Similarity_to_query,Content
11,aa‐Prymula (2014).pdf,0.9075268154746553,"MMR=measles-mumps-
rubella combined vaccine only. *This case was considered by IDMC but was not confirmed as herpes zoster.
Table 4: Serious adverse events deemed by the investigator to be related to vaccination in the total 
vaccinated cohort
Articles
1322	
www.thelancet.com   Vol 383   April 12, 2014
from the reactogenicity subset; one from a participant 
9 days after the first dose of MMRV (and related to 
vaccination), and another from a par­ticipant 20 days after 
monovalent varicella vaccine (at dose two and not related 
to vaccination).
Discussion
In this study of more than 5000 children, efficacy of two-
dose MMRV against all varicella was almost 95%, and 
against moderate to severe varicella was more than 99%. 
This protection was greater than for one-dose varicella 
vaccine, which had efficacy against all varicella of about 
65%, and against moderate to severe varicella of roughly 
91%. Redness was the most frequently reported solicited 
injection-site symptom in each group and after each dose 
(up to 25% of participants). More participants in the 
MMRV group (about 57%) reported fever of 38°C or more 
within 15 days of dose one than in the other groups 
(40–45%). Occurrence of serious adverse events deemed 
related to vaccination was three in the MMRV group, four 
in the MMR+V group, and one in the MMR group.
As far as we are aware, this is the first study to assess 
vaccine efficacy of one and two doses of live varicella 
vaccines in comparison with a control vaccine, and in a 
uniform age cohort living in a setting of endemic VZV 
transmission (panel).7 We used a randomised, observer-
blind, parallel group design with active case ascertainment 
that deemed even mild rash to be illnesses. These results 
describe the first 3 years of follow-up, but more data for 
longer term protection are anticipated with the analysis of 
10 years of follow-up in the same study cohort."
12,aa-Povey (2019).pdf,0.9070796035579669,"Serious adverse events were recorded throughout the study 
in all vaccinated children. Study objectives were secondary and descriptive. The trial is registered at ClinicalTrials.gov, 
number NCT00226499.
Findings Between Sept 1, 2005, and May 10, 2006, 5803 children (mean age 14·2 months, SD 2·5) were vaccinated. 
The per-protocol cohort included 2279 children from the MMRV group, 2266 from the MMR + V group, and 744 from 
the MMR group. From baseline to a median follow-up of 9·8 years, 76 (3%) children in the MMRV group, 469 (21%) 
in the MMR + V group, and 352 (47%) in the MMR group had varicella. Vaccine efficacy against all varicella was 
95·4% (95% CI 94·0–96·4) for MMRV and 67·2% (62·3–71·5) for MMR + V; vaccine efficacy against moderate or 
severe varicella was 99·1% (97·9–99·6) for MMRV and 89·5% (86·1–92·1) for MMR + V. During phase b, 
serious adverse events were reported by 290 (15%) of 1961 children in the MMRV group, 317 (16%) of 1978 in the 
MMR + V group, and 93 (15%) of 641 in the MMR group. There were no treatment-related deaths.
Interpretation The 10-years vaccine efficacy observed, suggests that a two-dose schedule of varicella vaccine provided 
optimum long-term protection for the prevention of varicella by offering individual protection against all severities of 
disease and leading to a potential reduction in transmission, as observed in the US experience with universal mass 
vaccination.
Funding GlaxoSmithKline Biologicals.
Copyright © 2019 Elsevier Ltd. All rights reserved."
13,aa‐Prymula (2014).pdf,0.9065037722839909,"MMR+V=measles-mumps-rubella combined vaccine plus monovalent varicella 
vaccine. MMR=measles-mumps-rubella combined vaccine only.
0
20
40
60
80
100
Cases (%)
Overall grade
C
A
B
Fever
MMRV
MMR+V
MMR
Investigator assessment
0
20
40
60
80
100
Cases (%)
0
20
40
60
80
100
Cases (%)
Number of lesions
Predominant type of lesion
MMRV
MMR+V
MMR
Duration
1–50
51–100
100–500
>500
Mild
Moderate 
to severe
Severe
Macul
Papul
Vesic
Hemor
None
38·8–39·9ºC
≥40ºC
1–5 days
6–10 days
11–15 days
>15 days
Not ill
Moderately ill
Severely ill
1 (January) 12
24
36
42
0
10
20
30
Varicella cases per 100 person-years
Month
MMR
MMR+V
MMRV
0–6
6–12
12–18
18–24
24–30
30–36
>36
0
2
4
6
8
10
12
14
Severity scores (SD)
Period (months)
MMRV
MMR+V
MMR
Articles
1320	
www.thelancet.com   Vol 383   April 12, 2014
19·4% (144 of 743) in the MMR group, 20·9% (474 of 
2263) in the MMR+V group, and 23·1% (527 of 2279) in 
the MMRV group. In the MMR (control) group, 
201 participants had varicella cases, giving an incidence 
of 10·4 per 100 person years (table 2); of these, more than 
half were graded as moderately severe or severe."
14,aa-Henry (2018).pdf,0.9064966819953247,"0 (0.3–2.4)
2.5 (1.1–4.8)
5.0 (0.6–16.9)
2.2 (0.6–5.4)
2.4 (0.5–6.9)
ATP, according-to-protocol; MMRV, children who received two doses of the combined measles-mumps-rubella-varicella vaccine (at Day 0 and Day 42); MMR+V, children who
received one dose of MMR (at Day 0) and one dose of monovalent varicella vaccine (at Day 42); MMR, children who received two doses of the measles-mumps-rubella vaccine
(active control, at Day 0 and Day 42); N, number of children with varicella cases in each group. Disease severity was: mild disease (7 points); moderately severe disease (8–
15 points); severe disease (16 points) scored by Independent Data Monitoring Committee using the modiﬁed Vázquez scale [17].
O. Henry et al. / Vaccine 36 (2018) 381–387
385
In the control group, at year 6, there were still 79 children
(44.9%) seronegative for anti-VZV antibodies and these children
remaining susceptible to VZV infection/disease. The increase in
GMC overtime in the control group despite post-infection data
being considered missing indicates that there is a degree of under-
reporting of varicella cases or subjects are experiencing subclinical
varicella infection. If this proportion is generalized to the entire
remaining control group, an efﬁcacy estimate at 10 years is
expected to be informative.
From 3 to 6 years post-vaccination no safety concerns were
identiﬁed, with none of the SAEs being assessed by the investiga-
tors as vaccine-related. These results support the vaccines’ known
clinically acceptable safety proﬁles [21].
The strengths of this trial, conferring it robustness, are its
multinational and multiyear design, the inclusion of a control
group, its rigorous case conﬁrmation procedures, and the fact
that it was not conducted in countries with UMV against vari-
cella."
15,aa‐Prymula (2014).pdf,0.9058453948232885,"Eight serious adverse events were deemed 
related to vaccination (three MMRV, four MMR+V, one MMR). All resolved within the study period.
Interpretation These results support the implementation of two-dose varicella vaccination on a short course, to ensure 
optimum protection from all forms of varicella disease.
Funding GlaxoSmithKline Vaccines.
Introduction
Varicella is a highly contagious disease caused by the 
varicella zoster virus (VZV). Universal vaccination with 
live-attenuated varicella vaccine in the USA since 1995, 
and Uruguay since 1999, has substantially reduced the 
incidence of varicella and related admissions to hospital 
and deaths.1–3 However, breakthrough varicella occurs in 
children vaccinated with one dose.4 In 2007, a two-dose 
live varicella-vaccine schedule was recommended by 
the USA’s Advisory Committee on Immunization 
Practices.5 This schedule could include a live monovalent 
varicella vaccine, or a combination measles-mumps-
rubella-varicella vaccine (MMRV).5
Countries considering implementation of universal 
varicella immunisation must decide whether to offer one 
or two doses, the timing of a second dose, and whether to 
use MMRV as a potential way to enhance compliance.6,7 
MMRV vaccines have been licensed with two-dose 
schedules in most European countries on the basis of 
comparative immunogenicity to monovalent varicella 
vaccines only.6 No differences in anti-VZV immuno­
genicity have been identified between MMRV and 
Lancet 2014; 383: 1313–24
Published Online 
January 29, 2014 
http://dx.doi.org/10.1016/
S0140-6736(12)61461-5
This online publication has 
been corrected."
16,ab‐Ceyhan (2001).pdf,0.9054375267586463,"Vaccine 19 (2001) 4473–4478
Immunogenicity and efﬁcacy of one dose measles–mumps–rubella
(MMR) vaccine at twelve months of age as compared to
monovalent measles vaccination at nine months followed by
MMR revaccination at ﬁfteen months of age
Mehmet Ceyhan a,*, Guler Kanra a, Guliz Erdem b, Berkand Kanra c
a Diision of Pediatric Infectious Diseases, Hacettepe Uniersity School of Medicine, Ankara, 06100 Turkey
b Department of Pediatrics, Kapiolani Medical Center for Women and Children, Uniersity of Hawaii John A. Burns School of Medicine,
Honolulu, HI, USA
c Diision of Pediatric Infectious Diseases, Hacettepe Uniersity School of Medicine, Ankara, Turkey
Received 11 September 2000; received in revised form 14 May 2001; accepted 21 May 2001
Abstract
Background and methods: measles is a common cause of morbidity and mortality in developing countries. Although the
measles–mumps–rubella vaccine (MMR) is currently in use in developed countries, monovalent measles vaccine (MV) is routinely
recommended by World Health Organization (WHO) at 9 months of age in Turkey, as in many other developing countries. In
this study, 442 Turkish children received MV at 9 months of age and were revaccinated with MMR vaccine at 15 months of age.
In the second group 495 children received MMR at 12 months of age with no earlier measles vaccination. Antibodies were
measured before the ﬁrst vaccination and 6 weeks after the MMR. All children had been followed for occurrence of measles
infection for 60 months. Two vaccination schedules were compared for immunogenicity and protection rates. Conclusions:
seroconversion and clinical protection rates were signiﬁcantly higher in children who received only MMR at 12 months of age
than in children revaccinated at 15 months of age. Seroconversion rate for measles was 69.9% in children who received MMR at
12 months of age and 90.3% in children revaccinated at 15 months of age (P=0.0003)."
17,aa-Povey (2019).pdf,0.9049832738883203,"This phase 3 RCT assessed two doses of MMRV or one dose of 
measles-mumps-rubella vaccine (MMR) + one dose of varicella 
vaccine (MMR+V) compared with two doses of MMR (control), 
and at the 3-year follow-up showed that, compared with 
control vaccine, the efficacy of the two-dose MMRV schedule 
was 94·9%, the efficacy of the one-dose varicella vaccine 
schedule was 65·4% against all varicella. The 6-year follow-up 
showed that, compared with control vaccine, the efficacy of 
two doses of MMRV against all varicella was 95·0%, and of 
one dose was 67·0%. These efficacy estimates support the use 
of two doses of MMRV over the one-dose varicella vaccine 
schedule for protection against varicella disease for up to 
6 years after vaccination in healthy children.
Added value of this study
Further to the analyses at years 3 and 6, this long-term 
follow-up provides descriptive efficacy estimates for varicella 
vaccine in children aged 10–11 years. The vaccine efficacy 
estimates over 10 years showed that compared with control 
vaccine, for two-dose MMRV the efficacy against all varicella 
was 95·4%, and for one dose of varicella vaccine was 67·2%. 
That is, in a setting where varicella is endemic among children 
allowing for natural boosting, compared with control vaccine, 
the two-dose MMRV schedule provided higher protection 
throughout 10 years than one dose of varicella vaccine against 
all severities of varicella disease.
Implications of all available evidence
The effectiveness of various varicella vaccines for protection 
against varicella disease in children has been widely established 
in countries which include varicella in routine childhood 
vaccination programmes. In addition, the benefits of combined 
MMRV over separate injections of MMR+V are well established, 
and include simpler delivery of vaccines, increased compliance, 
and reduced health-care costs. The clinical evidence shows 
that a two-dose schedule of live varicella MMRV provides robust 
long-term protection against varicella disease in young children."
18,aa‐Prymula (2014).pdf,0.9045029795538069,"Infection 2007; 35: 326–33.
9	
Lieberman JM, Williams WR, Miller JM, et al. The safety and 
immunogenicity of a quadrivalent measles, mumps, rubella and 
varicella vaccine in healthy children: a study of manufacturing 
consistency and persistence of antibody. Pediatr Infect Dis J 2006; 
25: 615–22.
10	
Shinefield H, Black S, Digilio L, et al. Evaluation of a quadrivalent 
measles, mumps, rubella and varicella vaccine in healthy children. 
Pediatr Infect Dis J 2005; 24: 665–69.
11	
Knuf M, Habermehl P, Zepp F, et al. Immunogenicity and safety of 
two doses of tetravalent measles-mumps-rubella-varicella vaccine in 
healthy children. Pediatr Infect Dis J 2006; 25: 12–18.
12	
Shinefield HR, Black SB, Staehle BO, et al. Vaccination with 
measles, mumps and rubella vaccine and varicella vaccine: safety, 
tolerability, immunogenicity, persistence of antibody and duration 
of protection against varicella in healthy children. Pediatr Infect Dis J 
2002; 21: 555–61.
13	
Varis T, Vesikari T. Efficacy of high-titer live attenuated varicella 
vaccine in healthy young children. J Infect Dis 1996; 
174 (suppl 3): S330–34.
14	
Kuter B, Matthews H, Shinefield H, et al. Ten year follow-up of 
healthy children who received one or two injections of varicella 
vaccine. Pediatr Infect Dis J 2004; 23: 132–37.
15	
Vessey SJ, Chan CY, Kuter BJ, et al. Childhood vaccination against 
varicella: persistence of antibody, duration of protection, 
and vaccine efficacy. J Pediatr 2001; 139: 297–304."
19,aa-Henry (2018).pdf,0.9042476985606772,"BMJ Open 2015;5:
e007202.
[14] Prymula R, Bergsaker MR, Esposito S, Gothefors L, Man S, Snegova N, et al.
Protection against varicella with two doses of combined measles-mumps-
rubella-varicella vaccine versus one dose of monovalent varicella vaccine: a
multicentre,
observer-blind,
randomised,
controlled
trial.
The
Lancet
2014;383:1313–24.
[15] World Medical Association Declaration of Helsinki. Ethical principles for
medical research involving human subjects. JAMA 2013;310:2191–4.
[16] ICH.
Guideline
for
good
clinical
practice;
1996.
<https://www.ich.
org/ﬁleadmin/Public_Web_Site/ICH_Products/Guidelines/Efﬁcacy/E6/E6_R1_
Guideline.pdf> [accessed Feb 2017].
[17] Vázquez M, LaRussa PS, Gershon AA, Steinberg SP, Freudigman K, Shapiro ED.
The effectiveness of the varicella vaccine in clinical practice. New Engl J Med
2001;344:955–60.
[18] LaRussa P, Lungu O, Hardy I, Gershon A, Steinberg SP, Silverstein S. Restriction
fragment length polymorphism of polymerase chain reaction products from
vaccine and wild-type varicella-zoster virus isolates. J Virol 1992;66:1016–20.
[19] Clopper CJ, Pearson ES. The use of conﬁdence or ﬁducial limits illustrated in
the case of the binomial. Biometrika 1934;26:404–13.
[20] Cox
DR.
Regression
models
and
life-tables.
J
Roy
Stat
Soc
B
Met
1972;34:187–220.
[21] Leung JH, Hirai HW, Tsoi KK. Immunogenicity and reactogenicity of tetravalent
vaccine for measles, mumps, rubella and varicella (MMRV) in healthy children:
a
meta-analysis
of
randomized
controlled
trials."
20,ab‐Bloom (1975).pdf,0.9035061389430364,"None of the recipients of the placebo experienced 
seroconversion. 
DISCUSSION 
The availability of effective trivalent vaccines has im- 
portant implications in achieving successful immunization 
programs. Besides being more economical, the trivalent 
vaccines permit fuller vaccine coverage in the segments of 
the populations which have been traditionally hard to 
immunize. Reduction in the number of visits required for 
immunization makes this possible. 
Measles, mumps, and rubella live-virus vaccines are 
generally considered to be less than fully effective in 
children less than one year old because of the occasional 
persistence of maternal antibodies. In this study, 29 11- 
month-old triple-susceptible triple vaccinees gave sero- 
conversion rates and GMT's within the ranges to be ex- 
pected from older children receiving the same vaccines 
alone or combined. However, this number of infant 
vaccinees is too small to justify advocating administration 
of this trivalent vaccine prior to one year of age. There- 
fore, this vaccine should not be given to children under 
Volume 87 
Brief clinical and laboratory observations 
8 7 
Number 1 
one year of age unless required by epidemic conditions. 
Infants thus vaccinated should be revaccinated after they 
have attained one year of age unless an antibody response 
to the earlier vaccination can be documented. 
A trivalent measles, mumps, rubella vaccine, M-M-R, 
has been available for more than two years. The trivalent 
vaccine we evaluated has been recently licensed and 
provides physicians with a choice of product. The two 
vaccines differ in the strains of measles and rubella, but 
utilize similar dosage of all three components. The tri- 
valent vaccines have resulted in adequate antibody 
response; little reactivity, and indications for persistence 
of antibody similar to the monovalent vaccines? 
REFERENCES 
1. Meyer HM Jr, Hopps BC, Bernheim BC, and Douglas RD: 
Combined measles-smallpox and other vaccines, First Inter- 
national Conference on Vaccines Against Viral and Rickett- 
sial Diseases of Man, Pan Am Health Organ, Washington, 
1967. 
2."
21,ca‐Giaquinto (2018).pdf,0.9034317403128539,"Evaluation of a quadrivalent measles, mumps, rubella and varicella vaccine
in healthy children. Pediatr Infect Dis J. 2005;24:665–9.
9.
Baldo V, Ferro A, Napoletano G, Milani S, Bertoncello L, Baldovin T, et al.
Universal varicella vaccination in the Veneto region, Italy: launch of a
programme targeting all children aged 14 months and susceptible
adolescents. Euro Surveill. 2007;12:E071101.
10.
Ministero della Salute. Indicazioni in merito alla somministrazione della
vaccinazione contro la varicella in età pediatrica. Circolare 10/10/2012, n.
21509. 2012. http://www.trovanorme.salute.gov.it/norme/
renderNormsanPdf?anno=0&codLeg=44156&parte=1%20&serie=. Accessed
26 Dec 2016. Italian.
11.
Italian National Institute of Statistics. I.stat website. Popolazione e famiglie:
Indicatori demografici. http://dati.istat.it/Index.aspx?DataSetCode=DCIS_
INDDEMOG1. Accessed 26 Dec 2016.
12.
Hanquet G, Valenciano M, Simondon F, Moren A. Vaccine effects and
impact of vaccination programmes in post-licensure studies. Vaccine. 2013;
31:5634–42.
13.
Nicolosi A, Sturkenboom M, Mannino S, Arpinelli F, Cantarutti L, Giaquinto
C. The incidence of varicella: correction of a common error. Epidemiology.
2003;14:99–102.
14.
Kuter BJ, Brown ML, Hartzel J, Williams WR, EvesiKaren A, Black S, et al.
Safety and immunogenicity of a combination measles, mumps, rubella and
varicella vaccine (ProQuad). Hum Vaccin. 2006;2:205–14.
15.
Baxter R, Ray P, Tran TN, Black S, Shinefield HR, Coplan PM, et al."
22,aa‐Prymula (2014).pdf,0.9031468591017473,"Cases were graded for severity. Efficacy analyses were per protocol. Safety analyses included all participants who 
received at least one vaccine dose. This trial is registered with ClinicalTrials.gov, number NCT00226499.
Findings Between Sept 1, 2005, and May 10, 2006, 5803 children (mean age 14·2 months, SD 2·5) were vaccinated. In 
the efficacy cohort of 5285 children, the mean duration of follow-up in the MMRV group was 36 months (SD 8·8), in 
the MMR+V group was 36 months (8·5) and in the MMR group was 35 months (8·9). Varicella cases were confirmed 
for 37 participants in the MMRV group (two moderate to severe), 243 in the MMR+V group, and 201 in the MMR 
group. Second cases occurred for three participants (all in the MMR+V group). Varicella cases were moderate to severe 
for two participants in the MMRV group, 37 in the MMR+V group (one being a second case that followed a mild first 
case); and 117 in the MMR group. Efficacy of two-dose MMRV against all varicella was 94·9% (97·5% CI 92·4–96·6), 
and against moderate to severe varicella was 99·5% (97·5–99·9). Efficacy of one-dose varicella vaccine against all 
varicella was 65·4% (57·2–72·1), and against moderate to severe varicella (post hoc) was 90·7% (85·9–93·9). The most 
common adverse event in all groups was injection-site redness (up to 25% of participants). Within 15 days after dose 
one, 57·4% (95% CI 53·9–60·9) of participants in the MMRV group reported fever of 38°C or more, by contrast with 
44·5% (41·0–48·1) with MMR+V, and 39·8% (33·8–46·1) with MMR."
23,aa‐Prymula (2014).pdf,0.903021640376415,"30	 Dhillon S, Curran MP. Live attenuated measles, mumps, rubella, 
and varicella zoster virus vaccine (Priorix-Tetra). Paediatr Drugs 
2008; 10: 337–47.
31	
Nolan T, McIntyre P, Roberton D, Descamps D. Reactogenicity and 
immunogenicity of a live attenuated tetravalent measles-mumps-
rubella-varicella (MMRV) vaccine. Vaccine 2002; 21: 281–89.
32	 Halperin SA, Ferrera G, Scheifele D, et al. Safety and 
immunogenicity of a measles-mumps-rubella-varicella vaccine 
given as a second dose in children up to six years of age. Vaccine 
2009; 27: 2701–06.
33	 Rümke HC, Loch HP, Hoppenbrouwers K, et al. Immunogenicity 
and safety of a measles-mumps-rubella-varicella vaccine following 
a 4-week or a 12-month interval between two doses. Vaccine 2011; 
29: 3842–49.
34	
Bayer O, Heininger U, Heiligensetzer C, von Kries R. Metaanalysis 
of vaccine effectiveness in varicella outbreaks. Vaccine 2007; 
25: 6655–60.
35	 Seward JF, Marin M, Vázquez M. Varicella vaccine effectiveness in 
the US vaccination program: a review. J Infect Dis 2008; 
197 (suppl 2): S82–89.
36	 Sheffer R, Segal D, Rahamani S, et al. Effectiveness of the Oka/GSK 
attenuated varicella vaccine for the prevention of chickenpox in 
clinical practice in Israel. Pediatr Infect Dis J 2005; 24: 434–47.
37	
Fu C, Wang M, Liang J, Xu J, Wang C, Bialek S. The effectiveness of 
varicella vaccine in China. Pediatr Infect Dis J 2010; 29: 690–93."
24,aa-Povey (2019).pdf,0.9029338878576909,"MMR + V group), or two doses of 
MMR control vaccine (MMR group).11 The study was 
done in countries with endemic varicella among children 
aged 12–22 months, but without recommendation for the 
vaccination of children against varicella.
During a mean follow-up of about 3 years, the attack 
rate in the control group was of 10·4 per 100 person-years 
(201 events) and 0·6 per 100 person-years (37 events) in 
the MMRV group.11 The observed vaccine efficacy against 
varicella of 94·9% with two doses of MMRV was 
consistent with previous estimates of vaccine efficacy 
with two-dose schedules of MMRV (91%) or monovalent 
varicella vaccine (98%).12,13 The varicella attack rate in the 
MMR + V group was 3·8 per 100 person-years (243 events) 
and the observed vaccine efficacy of 65·4% was consistent 
with the effectiveness estimate of 72% from a meta-
analysis of one-dose monovalent varicella vaccines given 
during a varicella outbreak.14
After completing the 3-year follow-up in phase 3a, 
children entered phase 3b, which included assessments 
up to 10 years follow-up. At 6 years (median 6·4 years), 
the vaccine efficacy for two-dose MMRV was 95·0% 
against all varicella and 99·0% against moderate or 
severe varicella, and for MMR + V was 67·0% against all 
varicella and 90·3% against moderate or severe varicella. 
In the majority of children, immune responses at 6 years 
against varicella zoster virus were above the threshold for 
seroconversion.15
The observed vaccine efficacy for protection against 
all varicella at years 3 and 6 follow-up supported the use 
of two-dose MMRV over one-dose MMR + V, although it 
was not known whether the vaccines offered long-term 
protection or deferred the appearance of moderate or 
severe disease."
25,ab‐Peltola (1986).pdf,0.9015066738671316,"25. McBride B, Whitelaw WA. A physiological stimulus to upper airway receptors m
humans. J Appl Physiol 1981; 51: 1189-97.
FREQUENCY OF TRUE ADVERSE REACTIONS
TO MEASLES-MUMPS-RUBELLA VACCINE
A Double-blind Placebo-controlled Trial in Twins
HEIKKI PELTOLA
OLLI P. HEINONEN
National Public Health Institute and Children’s Hospital,
University of Helsinki, Finland
Summary 
The vast majority of adverse reactions
following immunisation of children with
live measles-mumps-rubella (MMR) vaccine were shown in a
double-blind, placebo-controlled, cross-over study in 581
twin pairs to be only temporally but not causally related to the
vaccination. The true frequency of side-effects caused by
MMR vaccine, estimated from the discordance rates of
individual signs and symptoms between MMR 
vaccinees and
their placebo-injected twins, was between 0&middot;5 and 4&middot;0%.
Moreover, respiratory symptoms, nausea, and vomiting were
observed more frequently in the placebo-injected group than
in the MMR vaccinated group.
Introduction
A VACCINATION programme to eliminate measles, mumps,
and rubella (MMR) from Finland began in 1982.’ The live
combined vaccine (’Virivac’, Merck Sharp & Dohme)2-5 is
administered in two doses, the first at age 14-18 months and
the second at 6 years. In the early stages of the programme,
however, children between these age limits are also being
immunised.
One of the major concerns in any large-scale vaccination
programme is the occurrence of adverse reactions. The
measles component6-9 and, to a lesser extent, the rubella
antigen 10, 11 are known to be reactogenic, whereas the mumps
component is thought to be almost harmless.12-15 Few
studies 3,15,16 have compared common symptoms and signs
occurring in vaccinees and controls. In particular, little
attention has been paid to reactions caused by the combined
MMR vaccine."
26,aa-Povey (2019).pdf,0.9013922089180793,"At 10 years, the proportions 
of children who were seropositive for varicella zoster 
virus (≥25 mIU/mL) were 99·6% in the MMRV group 
and 98·4% and MMR + V group, and the proportions of 
children with varicella zoster virus titres of at least 
50 mIU/mL were 98·0% and 93·7%, respectively, 
suggesting that long-term natural exposure to varicella 
zoster virus had a modest boosting effect in the one-dose 
MMR + V group.
The previously reported safety profiles of the vaccines 
during the follow-up at 2 years were consistent with the 
established profile of combined MMRV and monovalent 
live attenuated varicella vaccines.22–25 Within 15 days of 
dose one, fever of 38°C or more and grade 3 fever were 
more frequent in the MMRV group than the other 
vaccine groups, which is in line with various studies that 
have reported an increased risk of febrile seizures after 
the first dose of MMRV compared with separate 
MMR + V, although the risk is relatively low.7,26–29 Our 
study was not powered to detect increased risk of febrile 
seizures. From the start of phase b to 10 years post 
vaccination, the proportions of serious adverse events 
were similar between the vaccine groups (14·5–16·0%), 
and none of the serious adverse events were considered 
vaccine-related by the investigator. During phase a+b, 
14 children withdrew from the study because of a serious 
adverse event, including leukaemia, rhabdomyosarcoma, 
lymphadenopathy, and thrombocytopenia."
27,aa-Povey (2019).pdf,0.9012234564516693,"Three lots each of MMRV 
and monovalent varicella vaccine and one lot of 
MMR control vaccine were used. During phase b, the 
study remained observer blind (including parents and 
guardians) for all groups except the MMR + V group in 
countries where the national vaccination schedule 
includes a second dose of MMR vaccination at age 
4–8 years (Czech Republic, Italy, Lithuania, Romania, 
Russia, and Sweden). The independent data monitoring 
committee remained masked to the study treatment 
group when assessing varicella cases.
Outcomes
The outcomes for phase b were secondary and descriptive. 
The efficacy outcomes were to assess vaccine efficacy of 
two doses of MMRV or one dose of MMR + one dose of 
varicella vaccine versus two doses of MMR control vaccine 
against varicella at 10 years after vaccination, and vaccine 
efficacy of MMRV or MMR + V for the prevention of 
varicella according to the severity of varicella cases. The 
immunogenicity outcomes at 10 years were to assess the 
proportions of varicella zoster virus seropositivity, geo­
metric mean titres, and geometric mean concentrations 
of varicella zoster virus antibodies. Measles, mumps, and 
rubella antibody titres in a subset of children at years 4, 6, 
8, and 10 will be presented elsewhere. The long-term 
safety outcome was to describe serious adverse events 
and cases of herpes zoster.
The burden of illness was assessed among parents 
and guardians who had a child with confirmed 
varicella, including: time lost from work as a result of 
caring for their child; time their child lost for daily 
activities (attendance at daycare, child minders, school, 
extra-​curricular activities); time when assistance was 
needed to care for their child with varicella (nurse, 
babysitter, paid caregiver); and whether they would 
have contacted or visited a physician to seek advice for 
varicella if their child were not participating in the 
trial.
Parents were asked to seek assessment if their child or 
a member of their household had any rash or illness 
resembling varicella or herpes zoster, and a detailed 
description of the rash was recorded."
28,ab‐Freeman (1993).pdf,0.8999184864569773,"ORIGINAL RESEARCH * NOUVEAUTES EN RECHERCHE
Illness after measles-mumps-rubella vaccination
Thomas R. Freeman, MD, CCFP; Moira A. Stewart, PhD; Linda Turner, MEd
Objectives: To provide accurate information on the common sequelae of measles-mumps-
rubella (MMR) vaccination and to compare postvaccine symptoms in children vaccinated
at 13 and 15 months.
Design: Prospective cluster randomized controlled trial.
Setting: Twenty-two family practices in southwestem Ontario.
Patients: All 376 infants who were due to receive MMR vaccine in the next year; 253
(67.3%) successfully completed the study.
Intervention: MMR vaccine administered at 13 months by half of the family physicians and
at 15 months by the remaining half.
Outcome measures: Family physician's physical findings in children 7 days and 30 days af-
ter vaccine; reported illnesses by mothers in a daily diary in the month before and after vacci-
nation and medical records of visits to family physicians and hospital admissions in the
month before and after vaccination.
Results: Compared with the incidence rates in the corresponding weeks before vaccination,
the rates of lymphadenopathy (23.8%) and fever (16.8%) were higher 1 week afterward and
the rate of rash (26.9%) was higher 7 to 14 days afterward. Fewer health problems were re-
ported in the third and fourth weeks after vaccination than in the corresponding weeks be-
forehand. Hospital admissions after vaccination were no more frequent than those before
once cause and time of admission were taken into account. The two age groups did not differ
in any of the outcomes.
Conclusions: Mothers should be informed about the possibility of increased physical find-
ings in the weeks after MMR vaccination, especially lymphadenopathy, nasal discharge and
rash. Since the occurrence of sequelae does not seem to differ significantly between 13-
month-old recipients and 15-month-old recipients, it should not influence the decision of
when to administer the vaccine.
Objectifs: Renseigner de facon precise sur les suites courantes de la vaccination rou-
geole-oreillons-rubeole (ROR) et comparer les sympt6mes apres la vaccination chez les en-
fants vaccines 'a 13 et a 15 mois."
29,aa-Povey (2019).pdf,0.8998320615926153,"MMR + V=live attenuated varicella vaccine after MMR. 
MMR=measles-mumps-rubella vaccine.
MMRV 
(N=2279)
MMR+V 
(N=2266)
MMR (control; 
N=744)
Mean age at vaccine 
dose one
14·2 (2·5)
14·2 (2·4)
14·2 (2·5)
Girls
1057 (46%)
1109 (49%)
360 (48%)
Boys
1222 (54%)
1157 (51%)
384 (52%)
Race or ethnicity
White
2227 (98%)
2227 (98%)
737 (99%)
Arabic or north 
African
21 (1%)
7 (<1%)
2 (<1%)
Other
31 (1%)
32 (1%)
5 (1%)
Country
Czechia
525 (23%)
516 (23%)
171 (23%)
Greece
115 (5%)
113 (5%)
32 (4%)
Italy
106 (5%)
109 (5%)
35 (5%)
Lithuania
256 (11%)
255 (11%)
86 (12%)
Norway
74 (3%)
76 (3%)
25 (3%)
Poland
385 (17%)
368 (16%)
116 (16%)
Romania
121 (5%)
126 (6%)
42 (6%)
Russia
378 (17%)
392 (17%)
130 (17%)
Slovakia
199 (9%)
195 (9%)
68 (9%)
Sweden
120 (5%)
116 (5%)
39 (5%)
Type of care
At least one sibling 
at home
655 (29%)
592 (26%)
192 (26%)
Attending day-care 
centre
525 (23%)
546 (24%)
187 (25%)
Attending a child 
minder
148 (6%)
155 (7%)
57 (8%)
At least once a 
week contact*
2051 (90%)
2055 (91%)
680 (91%)
Data are months (SD) or n (%)."
